id,text,sentiment,lang,created_at,location_id,user_id
6132,"おぱょ。",0,ja,"2015-08-16 21:43:37 +0000",,5877
6133,"#تطبيق استغفار 

http://t.co/KathmYzzp0",0,ar,"2015-08-16 21:43:37 +0000",,5878
6134,"48?50?52? COMO DE DELGADA CREEIS QUE ESTOY? PERO SI SOY DE CONSTITUCION ANCHISIMA JAJAJAJAJAJAJJAJJAJAJJAJAAJ",0,es,"2015-08-16 21:43:37 +0000",,5879
6135,"Sei nem onde eu to, só sei q ta escuro",0,pt,"2015-08-16 21:43:37 +0000",,5880
6136,"#GlobeTrotterFeku https://t.co/w8FXdOF7o3",0,und,"2015-08-16 21:43:37 +0000",,5881
6137,"August 17, 2015 at 06:42AM #if15 #s5",0,en,"2015-08-16 21:43:37 +0000",,5688
6138,"RT @Forconie: Quebrawwww",0,en,"2015-08-16 21:43:37 +0000",,5882
6139,"The dinner choice in my home as dad.

Kids: ""What's for dinner dad?""
Me: ""Food.""
Kids: ""Yes, but what kind of... http://t.co/DyK4DV26yV",2,en,"2015-08-16 21:43:37 +0000",,5883
6140,"RT @CauseWereGuys: LMFAOOOO THIS IS THE FUNNIEST VINE.. http://t.co/VLmRPRlmOR",0,en,"2015-08-16 21:43:37 +0000",,5884
6141,"Caio Castro que homem.. E são paulino 😻",0,pt,"2015-08-16 21:43:37 +0000",,5885
6142,"RT @Samuel_28_: o que temos pra hoje é fome",0,pt,"2015-08-16 21:43:37 +0000",,5886
6143,"RT @DecoVintageShop: Os deseo un fresco y feliz descanso...
http://t.co/6taploVrJS http://t.co/DIpzigh7EU",0,es,"2015-08-16 21:43:37 +0000",,5887
6144,"RT @goddessleigh: 6. LEIGH-ANNE:

¿qué solo les gusta más? ¿nothing feels like you o competition?

responde con: My #CandiesStyleIcon is @L…",2,es,"2015-08-16 21:43:37 +0000",,5888
6145,"RT @sugarboykiller: 人より先に組織が成り立つ事はありえない。だから無論大事なものもその順になるはずなのに、どこかで、一塊の組織の方が大事だと言い始める。じゃあ誰の意思かと尋ねると組織の意思だと言う。突き詰めると、個々の意思ではない。人の意思ではない。 htt…",0,ja,"2015-08-16 21:43:37 +0000",,5889
6146,"RT @savdppic: 学校が終わったときの自分　https://t.co/Wy0o2HBggq",0,ja,"2015-08-16 21:43:37 +0000",,5890
6147,"RT @EXPO_2015UAE: فريق عمل #المجلس_الوطني_للإعلام يستقبل #متطوعون_الإمارات_في_إكسبو_ميلان و يودع المجموعة السابقة http://t.co/or0dBsSuS7",0,ar,"2015-08-16 21:43:37 +0000",,5891
6148,"I gotta find something to do.",0,en,"2015-08-16 21:43:37 +0000",,5892
6149,"@El_Golaso wait what?",0,en,"2015-08-16 21:43:37 +0000",,5893
6150,"Caio na tv 😍😍😍",0,pt,"2015-08-16 21:43:37 +0000",,5894
6151,"RT @kicobautista: Ocultamiento de indicadores oficiales causa estragos en la economía http://t.co/OODo88mXZG",0,es,"2015-08-16 21:43:37 +0000",,5895
6152,"@hrmonizerr normani looks so happy.....",0,en,"2015-08-16 21:43:37 +0000",,5896
6153,"Eu quero estar na casa do pai 🎵",0,pt,"2015-08-16 21:43:37 +0000",,5897
6154,"Happy Independence Day INDONESIA semoga indonesia jadi negara maju,amin..o:) #RI70",0,in,"2015-08-16 21:43:37 +0000",,5898
6155,"RT @JustYeezus_: @highfashionxx taught me. http://t.co/ppm7z0gyFl",0,en,"2015-08-16 21:43:37 +0000",,5899
6156,"@Camel777A じゅんさんおはようございます＾＾",0,ja,"2015-08-16 21:43:37 +0000",,5900
6157,"Nearing Manchester now and very tired. Sadly no dancing along Canal Street for me. 😴",-1,en,"2015-08-16 21:43:37 +0000",,5901
6158,"@msleamichele @TeenChoiceFOX @melaniemakeup @jennahipp @hairbyjohnd @mrbradgoreski  have fun!!!!! ❤❤❤❤❤",0,en,"2015-08-16 21:43:37 +0000",,5902
6159,"https://t.co/lLv7qKUnQl #myfavoritevlog  they are all the best and I love them all...and I told my bully I have better things to do then him",6,en,"2015-08-16 21:43:37 +0000",,5903
6160,"RT @DRovera: “It’s Raining Missiles. A Nightmare that Refuses to End!” – Testimony from the War in #Yemen
http://t.co/WMBNSAQrRy http://t.c…",0,en,"2015-08-16 21:43:37 +0000",,5904
6161,"New post: Pyrex Glass Storage Set $15.79 Shipped http://t.co/tyy8J2D6AR",0,en,"2015-08-16 21:43:37 +0000",,5905
6162,"Saben qué???  La historia se repitió otra vez, los volvimos a coger... S.C.Pacífico 3 Andes 2. "" CLÁSICO ES GANARTE """,0,es,"2015-08-16 21:43:37 +0000",,5906
6163,"RT @SuiteRap: Quédate con quien te aporte, y quien no te aporte que se aparte.",-1,es,"2015-08-16 21:43:37 +0000",,5907
6164,"Eu publiquei uma nova foto no Facebook http://t.co/Rp2GVSNOXp",-1,pt,"2015-08-16 21:43:37 +0000",,5908
6165,"RT @duda_chili: Ontem foi assim:::bebendo no bar.. A pessoa cagou na sacola dentro do carro.. Eu quase morri de tanto rir com aquela cena..",-1,pt,"2015-08-16 21:43:37 +0000",,5909
6166,"So excited I'm already in bed.",3,en,"2015-08-16 21:43:37 +0000",,5910
6167,"@leooomontero @vaah87  @julyvizcaino carambaaa ajajjaja no quieren perderse ni media...",-1,es,"2015-08-16 21:43:37 +0000",,5911
6168,"Alicia en el país de los tripis!!!💜💞💖💘 http://t.co/DdpTvo4qCf",0,es,"2015-08-16 21:43:37 +0000",,5912
6169,"RT @elcosodelapizza: El que esté libre de pecado que muestre la carpeta de fotos de Whatsapp.",0,es,"2015-08-16 21:43:37 +0000",,243
6170,"RT @XO_Tamar: Parties on Sunday's are so weird to me lol",1,en,"2015-08-16 21:43:37 +0000",,5913
6171,"{كانوا قليلا من الليل ما يهجعون * وبالأسحار هم يستغفرون } -- سورة الذاريات #قيام_الليل #قرآن",0,ar,"2015-08-16 21:43:37 +0000",,11
6172,"RT @DamnRealPosts: Life is not a problem to be solved, but a reality to be experienced.",-2,en,"2015-08-16 21:43:38 +0000",,5914
6173,"RT @niqohuk: ""Cerra los ojos, y ahora abrilos"". Y así es como se pasa de rápido el fin de semana.",0,es,"2015-08-16 21:43:38 +0000",,5915
6174,"@_asakist 肉まんこଘ(੭ु´｡•~•｡`)੭ु⁾⁾♡",0,ja,"2015-08-16 21:43:38 +0000",,5916
6175,"'

ليس الوفاء متعلق فالبشر فقط أنما للجمادات والحيوانات والطيور نصيباً من ذالك !",0,ar,"2015-08-16 21:43:38 +0000",,5917
6176,"RT @9GAG: Spongebob: | ( • )( • ) | 
Patrick: / ( • )( • ) \ 
Squidward: ( (•)(•) ) 
Plankton: | (•) | 
Mr. Krabs: |•||•| 
RT if you can se…",0,en,"2015-08-16 21:43:38 +0000",,5918
6177,"@Kimzolciak you're welcome Kim! Excited for tonight!",2,en,"2015-08-16 21:43:38 +0000",,5919
6178,"@mansor_ksa7 تمم",0,ar,"2015-08-16 21:43:38 +0000",,5920
6179,"RT @almeleihi_k: الهلال 6 آسيا 56 مجموع البطولات وهوالاكثر تحقيقاً
محمد الشلهوب 27 بطولة وهو الاكثر تحقيقاً

تكسير ارقام مرعب ومستمر http:/…",0,ar,"2015-08-16 21:43:38 +0000",,5921
6180,"HEY IS TIFFANY AT THE TCAS",0,en,"2015-08-16 21:43:38 +0000",,5922
6181,"RT @gisellexcole: RIHANNACSKABSOSBSObs http://t.co/OoDIE92pRP",0,sk,"2015-08-16 21:43:38 +0000",,5923
6182,"RT @thylu11: @simonea92458187 @limpamax Tmabém foi muito bom estar com os meus dois amores!!!Beijos!!!O avõ está me devendo uma resposta!",0,pt,"2015-08-16 21:43:38 +0000",,5924
6183,"http://t.co/CGKe9WXJZE: Nasty Hardcore Angel allwoods... http://t.co/RpPCcCZhuC #angel #BBC #bigblackcock #free #porn #video #videos #xxx",0,en,"2015-08-16 21:43:38 +0000",,5925
6184,"@dianabill @AnArtDecoDiva @VonGrime @atheist_andy @MikeTobias6 Or just a phone. I use mine.",0,en,"2015-08-16 21:43:38 +0000",,5926
6185,"dd #PSYKontra",0,und,"2015-08-16 21:43:38 +0000",,5927
6186,"Re: Впервые побывали...",0,ru,"2015-08-16 21:43:38 +0000",,5928
6187,":^) https://t.co/AhXPxiYXIz",0,und,"2015-08-16 21:43:38 +0000",,5929
6188,"بمصدآقيه / بسريه تآمه / بأسعآر منآفسه جدآ  http://t.co/irNAOhJ6Bs #قطر  #الدوحة #qatar #حمد #تميم  54",0,ar,"2015-08-16 21:43:38 +0000",,5930
6189,"combinamos as coisas com 15 dias de antecedencia fico a espera 15 dias e no dia anterior cancela sempre",-1,pt,"2015-08-16 21:43:38 +0000",,5931
6190,"😓😓",0,und,"2015-08-16 21:43:38 +0000",,5932
6191,"RT @nhk_news: 【速報 JUST IN 】東海道新幹線 運転再開 http://t.co/N5wgKtBp3N #nhk_news",0,ja,"2015-08-16 21:43:38 +0000",,5933
6192,"Ok I miss her in a way that I miss her and there's nothin you can do about it. That's how much I miss her",-6,en,"2015-08-16 21:43:38 +0000",,5934
6193,"@LuNomas ヽ(´□｀。)ﾉ llama a emergencias o si no puedes hablar un whatsapp",-1,es,"2015-08-16 21:43:38 +0000",,5935
6194,"@troydeguzman17 Laa? Edi meow hahaha",3,tl,"2015-08-16 21:43:38 +0000",,5936
6195,"AUDIO ¿Es El General Baduel parte de LA SOLUCION? Sentido Comun #48 13-8-2015 https://t.co/VqIi7o9Msi @LoyaltyU @PerKurowski",0,es,"2015-08-16 21:43:38 +0000",,5937
6196,"August 17, 2015 at 06:37AM #if15 #s1",0,en,"2015-08-16 21:43:38 +0000",,5688
6197,"RT @ackilic76: Hainlerin alçakça saldırısı sonucu Şemdinli'de şehit olan Ahmet Çamur kardeşime Allah'tan Rahmet diliyorum. http://t.co/SrcK…",0,tr,"2015-08-16 21:43:38 +0000",,5938
6198,"RT @MexicoInsStore: The Best Mexican Insurance Policies – How Far Will Your Dollars Go in Mexico? http://t.co/bGJW4OW5dx http://t.co/AaStkI…",0,en,"2015-08-16 21:43:38 +0000",,5939
6199,"RT @astrologyfamys: HOJE É ANIVERSÁRIO DA BITCH I'M MADONNA",0,pt,"2015-08-16 21:43:38 +0000",,5940
6200,"RT @HotNewHipHop: Janelle Monae's Today Show performance was cut after she spoke about police brutality http://t.co/gQyKZdF361 http://t.co/…",-1,en,"2015-08-16 21:43:38 +0000",,5941
6201,"The Newf opened up and ate a whole bar of Ivory soap. Some things about the canine diet I will never understand.",0,en,"2015-08-16 21:43:38 +0000",,5942
6202,"RT @KellysBake: How would you like to be a part of our fantastic team? We're looking for bakers. Email us careers@kellysxo.com #bakingyouha…",6,en,"2015-08-16 21:43:38 +0000",,5943
6203,"@Sampinheiro79 falsa ? Lol",0,en,"2015-08-16 21:43:38 +0000",,5944
6204,"RT @BabyAnimalPics: ""Pulling out a 4.7-inch plastic straw from this endangered sea turtle's nose"" 

THIS IS WHY YOU SHOULDN'T LITTER https:…",0,en,"2015-08-16 21:43:38 +0000",,5945
6205,"RT @Viasat1Ghana: Ghana’s GH¢89.5b debt: Terkper says no cause for alarm - Business News | http://t.co/RspTTNylDS https://t.co/tX82xE4xBC v…",-3,en,"2015-08-16 21:43:38 +0000",,5946
6206,"RT @xo428: This type of ""puberty"" costs money. http://t.co/TdKPnC12AY",0,en,"2015-08-16 21:43:38 +0000",,5947
6207,"RT @FinnWittrockBR: Finn Wittrock, 2015 Summer TCA - American Horror Story: Hotel Portrait Session http://t.co/Wq4kVVMexd",0,en,"2015-08-16 21:43:38 +0000",,5948
6208,"@neddafcm they fucked up my nieces hair when they tried straightening it 😩😂 so idk lol",-1,en,"2015-08-16 21:43:38 +0000",153,5949
6209,"RT @TheLadBible: Four Wong's apparently do make a Wright... http://t.co/6euvC3bSQk",0,en,"2015-08-16 21:43:38 +0000",,5950
6210,http://t.co/bFI5Tz2RWG,0,und,"2015-08-16 21:43:38 +0000",,5951
6211,"@arubino4 and the fact that it suddenly happened when Busch came back?",0,en,"2015-08-16 21:43:38 +0000",,5952
6212,"☺️✋🏼 @gmvalenza http://t.co/vbzeQJOq03",0,und,"2015-08-16 21:43:38 +0000",,5953
6213,"Y otro corazón rotoo y otra ilusión perdiaa y otro palo en la via' que quieras o no quieras t deja destroza'...🎶🎶",-1,es,"2015-08-16 21:43:38 +0000",,5954
6214,"RT @WajidQureshii: AQAA(s.a.w.w) Teri Shaan Ki Khaatir

Dil Bhi Haazir, Jaan Bni Haazir ... http://t.co/1YTOEWFzUp",0,in,"2015-08-16 21:43:38 +0000",,5955
6215,"RT @Michael5SOS: 1% battery 💔",0,en,"2015-08-16 21:43:38 +0000",,5956
6216,"رَّبِّ أَدْخِلْنِي مُدْخَلَ صِدْقٍ وَأَخْرِجْنِي مُخْرَجَ صِدْقٍ وَاجْعَل لِّي مِن لَّدُنكَ سُلْطَانًا نَّصِيرًا (الإسراء / 80)",0,ar,"2015-08-16 21:43:39 +0000",,5957
6217,"#私を知ったきっかけを教えてください",0,und,"2015-08-16 21:43:39 +0000",,5958
6218,"RT @0RTOGRAFIA: La conjunción disyuntiva «o» debe escribirse siempre sin tilde, incluso cuando va entre cifras. Ej. ¿Té o café? Dame unas 1…",0,es,"2015-08-16 21:43:39 +0000",,5959
6219,"RT @nainaikamiwara: 毛の生えた棒を出したり、入れたり、
中で動かすと、
中は白い液でいっぱいです。
何をしてるでしょう？

⇒http://t.co/t7ApcIf2iT http://t.co/fRLiQYWPUJ",0,ja,"2015-08-16 21:43:39 +0000",,5960
6220,"Super Sayan furry? What the fuck",-4,en,"2015-08-16 21:43:39 +0000",,5961
6221,"この雨のなかレジャー広げると後々大変だから立って待機してよ。",0,ja,"2015-08-16 21:43:39 +0000",,5962
6222,"(لا جرم أن الله يعلم ما يسرون وما يعلنون إنه لا يحب المستكبرين) [النحل:23] http://t.co/gNiMFiWSjf",0,ar,"2015-08-16 21:43:39 +0000",,5963
6223,"RT @SimpleT22: Yes you're cute",2,en,"2015-08-16 21:43:39 +0000",,5964
6224,"@kuroda0113 
おはようございます♪",0,ja,"2015-08-16 21:43:39 +0000",,5965
6225,"if someone could make me a youtube playlist i'd be thankful",2,en,"2015-08-16 21:43:39 +0000",,5966
6226,"@llahalb Max Kinser WINS!!!",0,en,"2015-08-16 21:43:39 +0000",,5967
6227,"Im so tired &amp; tried to take a nap but i cant .",-2,en,"2015-08-16 21:43:39 +0000",154,5968
6228,"ウエストゴムなので楽チンにはけます♪ [楽天] http://t.co/hGgxLWPjhY #レイヤード #スキニー",0,ja,"2015-08-16 21:43:39 +0000",,5969
6229,"ふざけんなwwww鼻で笑ってんの聞こえてっからなwwww https://t.co/TCFuBuiY8o",0,ja,"2015-08-16 21:43:39 +0000",,5970
6230,"RT @joshbhaskell: At Iowa State Fair, @RealBenCarson receives a strength test from a physical therapy student http://t.co/i8CnmNbKVV",2,en,"2015-08-16 21:43:39 +0000",,5971
6231,"RT @nauta_23: Mera días lluviosos y todos en love y yo bien alone http://t.co/EC9OPlP6cg",1,es,"2015-08-16 21:43:39 +0000",,5972
6232,"#running #MMBucaramanga #trainning #constancia #vidasaludable https://t.co/OLHRD1y2oB",0,und,"2015-08-16 21:43:39 +0000",,5973
6233,"Everyday I wake up quite tired and tell myself that I'll go to sleep early tonight... Has yet to work...",-2,en,"2015-08-16 21:43:39 +0000",,5974
6234,"I don't wanna go to schoooooooool. I feel sick",-2,en,"2015-08-16 21:43:39 +0000",,5975
6235,"RT @GeorgeSipple: Matt Kenseth dominates to win #PureMichigan400. Led 146 laps. Kevin Harvick 2nd, followed by Martin Truex Jr., Austin Dil…",4,en,"2015-08-16 21:43:39 +0000",,5976
6236,"RT @1pmlunch: @onlinepoundshop

£1 Fruit Of Loom T-Shirts Our Customers Love http://t.co/CGzUjlsNnb

#1pmlunch #ALevelResults http://t.co/z…",0,en,"2015-08-16 21:43:39 +0000",,5977
6237,"RT @GirlsBookletz: THINGS GUYS THINK WHEN YOU'RE ON TOP

See more click here »»» http://t.co/kyREf1FOBk http://t.co/DZibLjufM3",0,en,"2015-08-16 21:43:39 +0000",,5978
6238,"@gilinskzy AMIGA",0,pt,"2015-08-16 21:43:39 +0000",,5979
6239,"RT @5sose31d: THIS IS SO IMPORTANT !! http://t.co/BzEAvA7Y4X",0,en,"2015-08-16 21:43:39 +0000",,5980
6240,"Se me está quedando pequeño el sujetador.
Adiós 100D
Hola 105D",0,es,"2015-08-16 21:43:39 +0000",,5981
6241,"RT @zaconheiro: ""E o vencedor é one direction"" dai o zayn levanta e senta dnv, eu vou ficar meio q #TeenChoiceAwards http://t.co/CcfmFDeGZs",0,pt,"2015-08-16 21:43:39 +0000",,5982
6242,"@NASCAR THIS PACKAGE SUCKS THIS PACKAGE SUCKS THIS PACKAGE SUCKS #NASCAR #PureMichigan400",0,en,"2015-08-16 21:43:39 +0000",,5983
6243,"✩ @Harry_Styles ✩
Every single one of you inspires me in one way or another.You mean the absolute world to me💫.I Love you,Follow me♡?x41.841",2,en,"2015-08-16 21:43:39 +0000",,5984
6244,"RT @lleeruffin: @K3ASTON @TebowtheDon east memphis where I'm at don't matter where I move.",1,en,"2015-08-16 21:43:39 +0000",,5985
6245,"Radar meteoro: Fuerte zona de tormentas continúa avanzado hacia el sur. Atención http://t.co/fcQyMlvdoz",0,es,"2015-08-16 21:43:39 +0000",,5986
6246,"You're perfect to me.Sincerely.🌸
You're responsible for my happiness. Love you so much my sunshines💘💕
@Louis_Tomlinson @NiallOfficial
17,737",5,en,"2015-08-16 21:43:39 +0000",,5987
6247,"شاهد بالصور فتاة تقبل عامل النظافة تثير جدلاً في الشارع السعود http://t.co/V2iJrfEtTj http://t.co/FJdXAbwfcp",0,ar,"2015-08-16 21:43:39 +0000",,5988
6248,"@JuanaTinellii  denada-*",0,es,"2015-08-16 21:43:39 +0000",,5989
6249,"RT @DRNyheder: Danske håndværker-talenter går efter guldet i Brasilien http://t.co/K8gKmT3kgU",0,da,"2015-08-16 21:43:39 +0000",,5990
6250,"(اصلوها فاصبروا أو لا تصبروا سواء عليكم إنما تجزون ما كنتم تعملون) [الطور:16] http://t.co/P59vS40pCJ",0,ar,"2015-08-16 21:43:39 +0000",,5991
6251,"RT @LeanandCuisine: When you and bae mad at eachother shit like this happen w/ @LyahLuttrell http://t.co/sKGWSVQHyu",-5,en,"2015-08-16 21:43:39 +0000",,5992
6252,"تونسية_مقطع قصير لقحبة تعرض جسمها الممتلئ""قديم""لكنhttp://t.co/jmJPRNFBH6 اضغط على الاعلان لمشاهدة الفيلم",0,ar,"2015-08-16 21:43:39 +0000",,1058
6253,"تونسية_مقطع قصير لقحبة تعرض جسمها الممتلئ""قديم""لكنhttp://t.co/13SyFSXrvZ اضغط على الاعلان لمشاهدة الفيلم",0,ar,"2015-08-16 21:43:39 +0000",,5993
6254,"Bu havada atesimin cikmasi niye",0,tr,"2015-08-16 21:43:39 +0000",,5994
6255,"RT @zainkign: eu e @grrlshit https://t.co/hvjClmvBnS",0,und,"2015-08-16 21:43:39 +0000",,5995
6256,"for sale with case 5s brand new hmu http://t.co/r1KIi747kt",0,en,"2015-08-16 21:43:39 +0000",,5996
6257,"@mcdofthes et @Luke5SOS",0,und,"2015-08-16 21:43:39 +0000",,5997
6258,"@Mark_Mc3lligott @max_titheradge http://t.co/Hqt9SF25y1",0,und,"2015-08-16 21:43:39 +0000",,5998
6259,"RT for Bieber #MTVHottest Justin Bieber",0,en,"2015-08-16 21:43:39 +0000",,5999
6260,http://t.co/DCv7VoiVjx,0,und,"2015-08-16 21:43:39 +0000",,6000
6261,"Le più Belle Cam Girls Online! http://t.co/S6oUyhRX4X http://t.co/wQaKMwuROP",0,it,"2015-08-16 21:43:39 +0000",,6001
6262,"RT @Eng_abdulrazzaq: قبل قليل تم ارسال رسائل لدفعه اخرى من الطالبات والحمدلله رب العالمين ومبروك لمن تم قبولها

(هناك احتمالات قائمة لدفعات…",0,ar,"2015-08-16 21:43:40 +0000",,6002
6263,"RT @danielsahyounie: Might dress up for teen choice!!",0,en,"2015-08-16 21:43:40 +0000",,6003
6264,"RT @WriteRCastle: Back from my summer book tour and ready to pen my next project. Nikki Heat Fans, you have any suggestions for my next boo…",0,en,"2015-08-16 21:43:40 +0000",,6004
6265,"RT @Du3a_22: استغفرالله من الذنوب والخطايا استغفرالله حتى تطهرنني وتنقيني استغفرالله حتى ترضى عني وتتوب علي استغفرالله حتى تسعدني وتحقق حلم…",0,ar,"2015-08-16 21:43:40 +0000",,6005
6266,"FixMyStreet Report Builders rubbish left on the pavement, 16th August: Rubbish has been dumped on the pavement... http://t.co/bXQSxOm9Xi",-2,en,"2015-08-16 21:43:40 +0000",,6006
6267,"RT @eix4ptqsvm75: コボちゃん深すぎる http://t.co/HcSyWVf5MK",0,ja,"2015-08-16 21:43:40 +0000",,6007
6268,"One time im pretty sure the woman heard me and I was super embarrassed",2,en,"2015-08-16 21:43:40 +0000",,6008
6269,"يتجسس على مرات أخوهhttp://myocardihttp://myocardia25l.blogspot.com/رابط التحميل الفيلhttp://t.co/2vDlEqsyscرابط التحميل الفيل",0,ar,"2015-08-16 21:43:40 +0000",,6009
6270,"@OzzmanThe1st http://t.co/f6eSoawDO5",0,und,"2015-08-16 21:43:40 +0000",,6010
6271,"Well... just signed up for some online courses. Clearly can't stay away from school long! #lifelonglearning",0,en,"2015-08-16 21:43:40 +0000",,6011
6272,"Ahmaklik Fasist Milliyetciligine Akp ve RTEye Kukla Olmanin Disinda Bir Koca Hiçsiniz Boş Kafaniza Sokun",0,tr,"2015-08-16 21:43:40 +0000",,6012
6273,"Wow, incredible save that #SEAvORL",2,en,"2015-08-16 21:43:40 +0000",,6013
6274,"RT @liberrimos: No dejen que la gente las apabulle con sus comentarios racistas.",0,es,"2015-08-16 21:43:40 +0000",,6014
6275,"RT @ItzErupt1: Come watch @1Wampy stream and hit some bills http://t.co/yT4VljEJAa",0,en,"2015-08-16 21:43:40 +0000",,6015
6276,"@JorvyH quiero pizza:(",0,es,"2015-08-16 21:43:40 +0000",,6016
6277,"RT @verchelleee: king*  https://t.co/VujAwMP7Kn",0,en,"2015-08-16 21:43:40 +0000",,6017
6278,"RT @jamesdrodriguez: Noche perfecta. http://t.co/pP98hygGfV",0,es,"2015-08-16 21:43:40 +0000",,4730
6279,"RT @CandelitaGrosso: En algunos momentos me odio",0,es,"2015-08-16 21:43:40 +0000",,6018
6280,"RT @_buttermint: 어떤 사람들과 있을 때의 내 성격과 다른 사람들과 있을 때의 내 성격이 다르면, 어느 쪽이 “진짜” 나인가 하는 고민이 생길 수가 있다. 둘 다 진짜입니다.",0,ko,"2015-08-16 21:43:40 +0000",,6019
6281,"Watch out Fay the other munsell is coming for ya",0,en,"2015-08-16 21:43:40 +0000",,6020
6282,"Well prepare, #ngantuk ♫ Indonesia Raya (Chorus Version) by Idris Sardi — https://t.co/Pi38Ccqn56",0,in,"2015-08-16 21:43:40 +0000",,6021
6283,http...,0,und,"2015-08-16 21:43:40 +0000",,6022
6284,"RT @awkwardposts: Getting ready for school http://t.co/0KAsey430p",0,en,"2015-08-16 21:43:40 +0000",,6023
6285,"transferi unutun https://t.co/IQVBNnLL44",0,tr,"2015-08-16 21:43:40 +0000",,6024
6286,"RT @MexicoInsStore: The Best Mexican Insurance Policies – How Far Will Your Dollars Go in Mexico? http://t.co/bGJW4OW5dx http://t.co/AaStkI…",0,en,"2015-08-16 21:43:40 +0000",,6025
6287,"RT @MariaLCAb: O boneco de Lula presidiário encerrou todas as oportunidades do PT. Podem prender Lula e tirar Dilma. Game Over.",0,pt,"2015-08-16 21:43:40 +0000",,6026
6288,"RT @DailyRapFacts: Kendrick Lamar.... http://t.co/u5LGtUvr3w",0,in,"2015-08-16 21:43:40 +0000",,6027
6289,"@FelipePardo17 Força aí, guerreiro. o/",0,pt,"2015-08-16 21:43:40 +0000",,6028
6290,"RT @ilikedwarfs: that one friend you wish you could have a conversation with because you hardly ever see them but they take over an hour to…",1,en,"2015-08-16 21:43:40 +0000",,6029
6291,"The BO$$ &amp; I #MoneyOnTheMind #MindOnTheMoney #IMG #StrongArm #ParlaeTv… https://t.co/RymJaKVATp",0,en,"2015-08-16 21:43:40 +0000",155,6030
6292,"RT @slaughthie: ""I AM HAVING THE BEST DAY!"" she screamed out her car window, donut crumbs tumbling from her mouth.",-2,en,"2015-08-16 21:43:40 +0000",,6031
6293,"اللهم ارزقني ذرية صالحة تسرني فى شبابي وتسترني فى شيخوختي http://t.co/yef2cnu82k",0,ar,"2015-08-16 21:43:40 +0000",,6032
6294,"@triahgrace  https://t.co/oRI2bbIdCb",0,und,"2015-08-16 21:43:40 +0000",,6033
6295,"RT @seojuho: 일본군 장교 다까키마사오의 딸 박근혜와 박근령, 친일파 아들 김무성…
일제 전범 기시노부스케의 손자 극우 아베 총리…

일제 식민지 시절로 회귀한 듯한 광복 70년… (경향 김용민 화백) http://t.co/2d062GkU8m",0,ko,"2015-08-16 21:43:40 +0000",,6034
6296,"@marceloptovaras @JAVIERMORONI1 TRISTEMENTE ESTA IZQUERDA Y FORMA DE GOBERNAR ME AVERGUENZA. PARA ESTO YO NO TRABAJE. UNA LASTIMA.",0,es,"2015-08-16 21:43:40 +0000",,6035
6297,"RT @Stxprtknd_: http://t.co/U5naSdsb7x",0,und,"2015-08-16 21:43:40 +0000",,6036
6298,"#SEAvORL - 31’ Double parade d’Hall sur le pénalty de Martins et la reprise de Rose! Toujours 1-0 pour Seattle",0,fr,"2015-08-16 21:43:40 +0000",,6037
6299,"RT @lesbianforcam: Quero Next to me 2.0 http://t.co/fwk0yVIs6o",0,en,"2015-08-16 21:43:40 +0000",,6038
6300,"Concentrados los pibitus http://t.co/VQYTdjKbCn",0,es,"2015-08-16 21:43:40 +0000",,6039
6301,"شرموطة مغربية طيزها كبير وطرية تقعد علي الزبر..http://t.co/sZkRwPe3pD

خنيث
شفشفه
تفريش
DFPD http://t.co/JlZn1z1h7T",0,ar,"2015-08-16 21:43:40 +0000",,6040
6302,"Pole-sitter Matt Kenseth wins at Michigan #NASCAR",4,de,"2015-08-16 21:43:40 +0000",,6041
6303,"Pourquoi un corbeau ressemble à un bureau ? 🍵👒🐰",0,fr,"2015-08-16 21:43:40 +0000",,6042
6304,"映像電伝虫を捕まえました！
巨人に海王類、そして、あの珍獣も?　一味のメンバーはあなた次第!!
http://t.co/znTqCOnYXs　#トレクル http://t.co/36u8ACE2Rd",0,ja,"2015-08-16 21:43:40 +0000",,6043
6305,"RT @BrunaElgort: ""Mas Maxon, eu te amo!""
""De todas as mentiras que você contou essa foi a que mais doeu""  #askselectioner http://t.co/uh3fM…",0,pt,"2015-08-16 21:43:40 +0000",,6044
6306,"#Trabajoterminado
#Mediopelo #Diseño https://t.co/ch5RFnVCvu",0,und,"2015-08-16 21:43:40 +0000",,6045
6307,"@dabeltranpa habiendo tantas cosas para evitarlos uno no puede ser tan marica en la vida jajajaj",-1,es,"2015-08-16 21:43:40 +0000",,6046
6308,"3 tweeps followed (thank you!) and 3 unfollowed (goodbye!) me in the past day. Thank you http://t.co/0WJln6UL7K.",0,en,"2015-08-16 21:43:40 +0000",,6047
6309,"figma テーブル美術館 考える人 石膏ver. だれもが知っているあの芸術作品が、figmaになって動き4325… http://t.co/nl20pYYwKB
#figma #フィギュア #人形 #人気 #ホビー http://t.co/J5gnjZLA8L",0,ja,"2015-08-16 21:43:40 +0000",,6048
6310,"RT @yazilif: CB,""Şehadet makamına ulaşmış olan bu şehidi uğurluyoruz. Ne mutlu onun ailesine"" 
İYİCE SIYIRDI
@sirensonay @cgdmata http://t.…",0,tr,"2015-08-16 21:43:40 +0000",,6049
6311,"e #PSYKontra",0,und,"2015-08-16 21:43:41 +0000",,6050
6312,"e #PSYKontra",0,und,"2015-08-16 21:43:41 +0000",,6051
